date,market,problem_type,contacts_n,contacts_n_1,contacts_n_2,contacts_n_3,contacts_n_4,contacts_n_5,contacts_n_6
2025-07-08 16:12:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-11-11 05:27:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-09-11 16:40:00,market_3,Type_5 (Internet/Wifi),1,1,0,1,0,0,0
2025-12-17 09:53:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-07-31 03:29:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,1,0
2025-08-25 05:50:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-08-19 19:51:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-12-11 03:27:00,market_3,Type_1 (Account),1,1,0,0,0,0,0
2025-11-05 23:31:00,market_2,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-02-14 04:08:00,market_1,Type_2 (Technician),1,1,1,0,0,0,0
2025-11-29 07:27:00,market_3,Type_5 (Internet/Wifi),1,1,0,0,0,1,0
2025-03-20 23:44:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-01-27 10:00:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-09-07 12:31:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,1
2025-01-10 13:36:00,market_2,Type_5 (Internet/Wifi),1,1,0,0,0,0,0
2025-06-27 14:44:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-12-17 10:58:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-07-04 15:51:00,market_1,Type_5 (Internet/Wifi),1,1,0,1,0,0,0
2025-09-09 03:50:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-03-23 05:52:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-06-24 11:49:00,market_1,Type_5 (Internet/Wifi),1,0,1,0,0,0,0
2025-08-13 14:53:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-03-27 20:07:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-11-28 11:21:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-06-24 09:32:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-09-29 13:50:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-07-05 00:28:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-08-11 01:25:00,market_1,Type_2 (Technician),1,0,1,0,0,0,0
2025-06-01 13:25:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-11-09 04:44:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-11-29 12:49:00,market_1,Type_3 (Scheduling),1,1,0,0,0,0,0
2025-10-04 09:13:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,0,1,0
2025-10-31 08:15:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-01-25 20:07:00,market_2,Type_3 (Scheduling),1,0,1,0,0,0,0
2026-01-01 20:42:00,market_3,Type_5 (Internet/Wifi),1,1,0,0,0,0,0
2025-07-13 16:47:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-07-30 02:05:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-09-23 12:55:00,market_2,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-03-25 04:32:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-08-31 01:47:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-01-21 16:09:00,market_1,Type_3 (Scheduling),1,0,0,0,1,0,0
2025-08-04 01:59:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-08-02 15:36:00,market_2,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-03-12 16:40:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-07-18 07:57:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-12-29 00:36:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-01-28 18:33:00,market_1,Type_4 (Construction),1,0,1,0,0,0,0
2025-04-16 07:53:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,1,0
2025-01-12 10:27:00,market_1,Type_4 (Construction),1,1,0,0,0,0,0
2025-05-27 04:11:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2026-01-01 01:19:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-04-14 07:48:00,market_3,Type_5 (Internet/Wifi),1,1,0,0,0,0,0
2025-10-11 13:04:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-05-07 17:41:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-10-04 05:50:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,1,0,0
2025-11-14 09:41:00,market_1,Type_1 (Account),1,1,0,0,0,0,0
2025-11-20 06:37:00,market_3,Type_3 (Scheduling),1,1,0,0,0,0,0
2025-03-13 23:35:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-12-29 14:17:00,market_1,Type_3 (Scheduling),1,0,0,0,1,0,0
2025-01-02 19:30:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-11-29 20:04:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-11-04 11:24:00,market_1,Type_1 (Account),1,0,0,0,1,0,0
2025-12-15 22:22:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-01-19 08:31:00,market_3,Type_5 (Internet/Wifi),1,1,0,0,0,0,0
2025-09-10 05:35:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-10-19 07:56:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-10-14 14:00:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-09-11 11:33:00,market_1,Type_2 (Technician),1,1,0,0,0,0,0
2025-10-20 00:47:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-01-15 15:27:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-01-28 10:33:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-02-01 01:24:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-02-22 21:03:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-12-04 19:00:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-01-14 14:33:00,market_2,Type_5 (Internet/Wifi),1,1,1,0,1,0,0
2025-10-21 04:40:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-03-07 09:37:00,market_2,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-06-08 19:21:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-10-14 01:27:00,market_2,Type_2 (Technician),1,0,0,0,1,0,0
2025-12-21 14:38:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-01-22 15:14:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-07-12 06:25:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-10-27 11:02:00,market_1,Type_2 (Technician),1,1,0,0,0,0,0
2025-04-02 06:01:00,market_1,Type_3 (Scheduling),1,0,1,0,0,0,0
2025-04-18 09:29:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-12-31 02:07:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-05-06 01:48:00,market_3,Type_5 (Internet/Wifi),1,1,0,0,0,1,0
2025-03-06 16:37:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-11-27 16:23:00,market_2,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-05-18 18:25:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-08-06 12:36:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-01-22 14:32:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-04-02 14:14:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-04-27 03:07:00,market_1,Type_3 (Scheduling),1,1,0,0,0,0,0
2025-12-16 08:12:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,1
2025-06-03 09:52:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-03-18 12:14:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-02-13 10:54:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-10-23 04:19:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-12-20 17:19:00,market_2,Type_5 (Internet/Wifi),1,1,0,0,0,0,0
2025-11-19 19:58:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-02-25 10:36:00,market_2,Type_3 (Scheduling),1,1,0,0,1,0,0
2025-04-06 06:04:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,1
2025-06-17 13:25:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-04-16 09:27:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-04-14 00:09:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-08-25 18:02:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-11-10 05:26:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-07-21 22:02:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-04-22 15:26:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-05-10 06:32:00,market_1,Type_4 (Construction),1,1,0,0,0,0,0
2025-04-10 12:02:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-10-08 21:15:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-05-31 03:34:00,market_3,Type_4 (Construction),1,0,0,1,0,0,0
2026-01-01 01:57:00,market_3,Type_5 (Internet/Wifi),1,1,0,0,0,0,0
2025-02-22 12:44:00,market_2,Type_4 (Construction),1,0,1,0,0,0,0
2025-05-03 06:05:00,market_1,Type_4 (Construction),1,1,1,0,0,0,0
2025-02-19 21:10:00,market_3,Type_2 (Technician),1,1,0,0,0,0,0
2025-10-05 12:27:00,market_1,Type_2 (Technician),1,1,0,0,0,0,0
2025-08-23 07:04:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-02-22 22:34:00,market_3,Type_2 (Technician),1,0,1,0,0,0,0
2025-12-22 04:21:00,market_1,Type_3 (Scheduling),1,0,0,0,1,0,0
2025-09-19 20:47:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-08-08 07:39:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-11-03 14:47:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-05-28 00:14:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-12-23 23:14:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-01-27 20:09:00,market_1,Type_2 (Technician),1,1,0,0,0,0,0
2025-08-28 09:10:00,market_3,Type_2 (Technician),1,0,0,0,0,0,0
2025-05-20 15:05:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-09-04 00:48:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-05-12 12:29:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-04-08 00:00:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-11-25 18:04:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-06-28 16:45:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-07-05 20:45:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-11-05 18:42:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-02-11 16:58:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-10-28 09:46:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-07-23 22:19:00,market_1,Type_2 (Technician),1,0,1,1,0,0,0
2025-08-09 05:11:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-04-06 06:03:00,market_3,Type_2 (Technician),1,0,0,0,0,0,0
2025-02-25 20:10:00,market_1,Type_3 (Scheduling),1,1,0,0,1,0,0
2025-02-21 00:03:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-09-24 08:59:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-05-03 11:42:00,market_2,Type_4 (Construction),1,0,0,0,0,1,0
2025-07-25 23:53:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-11-13 21:42:00,market_2,Type_5 (Internet/Wifi),1,0,0,0,0,0,1
2025-07-04 01:51:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-09-01 21:54:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-09-16 01:08:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-03-01 15:42:00,market_3,Type_2 (Technician),1,0,0,0,0,0,0
2025-01-15 05:59:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-03-11 17:40:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-11-26 10:24:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-05-29 02:07:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-07-14 18:47:00,market_1,Type_3 (Scheduling),1,1,0,0,0,0,0
2025-12-14 04:33:00,market_3,Type_5 (Internet/Wifi),1,0,1,1,0,0,0
2025-06-01 07:31:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-06-13 09:32:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-07-12 01:51:00,market_2,Type_2 (Technician),1,0,0,0,0,0,1
2025-04-02 15:46:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-12-14 15:22:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-02-19 04:20:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-05-30 04:13:00,market_1,Type_2 (Technician),1,0,1,0,0,0,0
2025-03-17 12:27:00,market_3,Type_2 (Technician),1,0,1,0,0,1,0
2025-11-29 10:37:00,market_2,Type_2 (Technician),1,0,0,1,0,0,0
2025-03-30 20:47:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-03-03 03:05:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-12-22 23:06:00,market_3,Type_2 (Technician),1,0,0,0,0,0,0
2026-01-01 17:11:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-10-03 22:52:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-01-03 17:28:00,market_2,Type_1 (Account),1,1,0,0,0,0,0
2025-02-13 03:32:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-09-23 09:42:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-09-19 06:44:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-04-21 18:22:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-08-22 02:16:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-11-27 06:45:00,market_2,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-08-11 12:01:00,market_3,Type_2 (Technician),1,1,1,0,0,0,0
2025-07-05 10:49:00,market_2,Type_2 (Technician),1,0,0,1,0,0,0
2025-02-23 03:11:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-05-19 19:06:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-10-10 19:56:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-10-18 23:17:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-08-28 16:18:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-06-06 13:49:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-05-27 17:59:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-12-13 17:44:00,market_1,Type_4 (Construction),1,1,0,0,1,0,0
2025-06-26 07:47:00,market_3,Type_5 (Internet/Wifi),1,0,1,0,0,0,0
2025-04-26 05:04:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-12-14 07:53:00,market_3,Type_1 (Account),1,0,0,0,1,0,0
2025-06-06 20:32:00,market_1,Type_4 (Construction),1,0,0,0,1,0,0
2025-02-24 00:22:00,market_3,Type_2 (Technician),1,0,1,0,0,0,0
2025-07-30 03:58:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-04-04 17:51:00,market_2,Type_1 (Account),1,0,0,0,0,0,1
2025-12-30 06:07:00,market_1,Type_3 (Scheduling),1,1,0,0,0,0,0
2025-09-03 21:17:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-07-24 16:46:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-12-17 07:03:00,market_3,Type_3 (Scheduling),1,0,0,1,0,0,0
2025-08-08 07:39:00,market_1,Type_5 (Internet/Wifi),1,1,0,0,0,0,0
2025-08-08 06:30:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-04-28 03:08:00,market_2,Type_1 (Account),1,0,0,0,1,0,0
2025-07-14 13:33:00,market_2,Type_2 (Technician),1,1,0,1,0,1,0
2025-07-06 08:22:00,market_3,Type_4 (Construction),1,0,0,0,1,0,0
2025-05-27 15:17:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-12-16 17:49:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-05-22 06:37:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-12-02 06:12:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-04-14 17:46:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-10-14 11:57:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-01-12 05:38:00,market_2,Type_2 (Technician),1,0,0,1,0,0,0
2025-09-11 21:34:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-04-05 00:10:00,market_3,Type_2 (Technician),1,0,1,0,0,0,0
2025-05-13 09:54:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-03-17 08:59:00,market_1,Type_3 (Scheduling),1,0,1,0,0,0,0
2025-11-29 11:40:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-05-31 10:03:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-10-26 03:46:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-06-16 08:13:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-04-03 14:11:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-07-21 21:38:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-03-12 23:48:00,market_1,Type_5 (Internet/Wifi),1,1,0,1,1,0,0
2025-03-09 07:49:00,market_1,Type_3 (Scheduling),1,0,0,1,0,0,0
2025-06-23 22:05:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-01-29 17:44:00,market_2,Type_5 (Internet/Wifi),1,1,0,1,0,0,0
2025-03-14 00:58:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-12-18 22:52:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-03-02 11:59:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-12-08 21:19:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-12-31 02:50:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-02-04 03:36:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-09-04 22:26:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-09-10 17:34:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-02-14 07:23:00,market_1,Type_2 (Technician),1,0,1,0,0,0,0
2025-06-28 11:54:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-04-25 01:47:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-12-26 03:42:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-01-07 18:53:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-06-22 14:50:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-01-06 12:53:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-03-22 08:05:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-10-14 19:53:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-08-06 06:17:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-02-03 06:38:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-01-23 18:50:00,market_2,Type_1 (Account),1,1,0,0,0,0,0
2025-09-14 06:20:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-03-18 00:37:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-02-17 22:14:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-06-24 14:50:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-05-03 06:39:00,market_3,Type_1 (Account),1,0,0,0,0,1,0
2025-06-08 17:55:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-02-15 02:11:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-03-05 18:31:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-11-16 10:23:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-05-06 22:52:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-08-25 21:05:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-07-23 13:12:00,market_2,Type_3 (Scheduling),1,1,0,0,0,0,0
2025-08-21 01:34:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-07-05 13:30:00,market_1,Type_1 (Account),1,0,1,0,0,0,0
2025-03-14 02:17:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-01-28 02:57:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-03-24 22:27:00,market_2,Type_5 (Internet/Wifi),1,0,1,0,0,0,0
2025-11-12 04:20:00,market_3,Type_3 (Scheduling),1,1,0,0,0,0,0
2025-12-12 13:16:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-01-19 06:47:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-12-14 18:00:00,market_2,Type_3 (Scheduling),1,1,0,0,0,0,0
2025-08-22 13:26:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-07-11 05:35:00,market_3,Type_2 (Technician),1,0,0,0,0,0,0
2025-11-14 03:05:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-02-21 20:28:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-02-28 06:54:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-07-22 00:23:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-05-04 00:57:00,market_2,Type_1 (Account),1,1,0,0,0,0,0
2025-06-21 05:36:00,market_2,Type_2 (Technician),1,0,0,0,0,1,0
2025-08-08 04:40:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-03-02 20:36:00,market_2,Type_3 (Scheduling),1,0,0,0,0,1,1
2025-10-31 04:01:00,market_3,Type_5 (Internet/Wifi),1,0,1,0,0,0,0
2025-11-20 11:11:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-12-04 01:17:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-02-24 04:18:00,market_2,Type_2 (Technician),1,1,0,0,0,0,0
2025-01-12 13:04:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-06-02 00:57:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-11-04 17:00:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,1,1,0
2025-03-20 06:55:00,market_2,Type_1 (Account),1,0,1,0,0,0,0
2025-05-21 15:12:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-04-09 08:11:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-09-07 13:56:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-06-30 11:57:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-11-27 16:22:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-07-10 11:09:00,market_2,Type_1 (Account),1,1,0,0,0,0,0
2025-04-30 17:04:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-12-10 02:36:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-01-24 08:26:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-10-22 00:58:00,market_2,Type_3 (Scheduling),1,0,0,1,0,0,0
2025-01-09 02:30:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-11-10 01:25:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-04-25 01:52:00,market_1,Type_2 (Technician),1,1,0,0,0,0,0
2025-07-08 17:00:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-11-10 12:17:00,market_3,Type_2 (Technician),1,0,0,0,0,0,0
2025-07-31 20:28:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-09-05 07:05:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-12-22 02:04:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-10-30 16:32:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-07-17 14:55:00,market_3,Type_5 (Internet/Wifi),1,1,0,1,0,0,0
2025-10-23 20:06:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-12-05 16:28:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-06-20 01:28:00,market_2,Type_3 (Scheduling),1,1,0,0,0,0,0
2025-11-01 08:33:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-01-19 18:17:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-04-23 23:52:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-01-02 03:11:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-04-06 10:57:00,market_2,Type_2 (Technician),1,0,0,0,1,0,0
2025-03-29 21:48:00,market_1,Type_5 (Internet/Wifi),1,0,0,1,0,0,1
2025-01-09 18:43:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-08-20 15:47:00,market_2,Type_5 (Internet/Wifi),1,1,0,0,1,0,0
2025-09-23 21:54:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-12-04 04:22:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-07-13 20:06:00,market_2,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-06-19 12:37:00,market_2,Type_3 (Scheduling),1,0,1,0,0,0,0
2025-08-21 18:50:00,market_2,Type_3 (Scheduling),1,0,1,0,0,0,0
2025-05-29 19:35:00,market_3,Type_2 (Technician),1,0,0,0,1,1,0
2025-10-31 03:03:00,market_2,Type_3 (Scheduling),1,1,0,0,0,0,0
2025-09-15 21:49:00,market_3,Type_2 (Technician),1,0,0,0,0,0,0
2025-05-29 07:02:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-06-04 19:19:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-08-02 17:12:00,market_2,Type_3 (Scheduling),1,1,0,0,0,0,0
2025-08-12 03:08:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-07-30 14:01:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-09-20 11:08:00,market_3,Type_5 (Internet/Wifi),1,0,0,1,0,0,0
2025-08-25 16:29:00,market_1,Type_1 (Account),1,1,0,0,0,0,0
2025-09-04 22:21:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
